Date,Strategy_Return,Strategy_Equity,SPY_Return,SPY_Equity
2016-04-26,0.0,10000.0,0.0014859925827790388,10446.59577913199
2016-04-27,0.0,10000.0,0.0020583900542554545,10468.098947984583
2016-04-28,0.0,10000.0,-0.00907592231383858,10373.0912951591
2016-04-29,0.0,10000.0,-0.005398620186200742,10317.090915099752
2016-05-02,0.0,10000.0,0.007948251538732798,10399.09374884094
2016-05-03,0.0,10000.0,-0.008703140671555865,10308.588973088079
2016-05-04,0.0,10000.0,-0.005578409439380039,10251.083443053916
2016-05-05,0.0,10000.0,-0.00019501191754101033,10249.084359614813
2016-05-06,0.0,10000.0,0.003659070554545618,10286.586482406132
2016-05-09,0.0,10000.0,0.0008263330021598403,10295.086628296114
2016-05-10,0.0,10000.0,0.01243387270323626,10423.094424901137
2016-05-11,0.0,10000.0,-0.009354464411031937,10325.591959050575
2016-05-12,0.0,10000.0,0.00029058104293100406,10328.592380330916
2016-05-13,0.0,10000.0,-0.008714377209482982,10238.585130285723
2016-05-16,0.0,10000.0,0.00986503543181727,10339.589135367669
2016-05-17,0.0,10000.0,-0.00933342910713486,10243.085313175812
2016-05-18,0.0,10000.0,0.00029292163333671795,10246.085734456155
2016-05-19,0.0,10000.0,-0.0034650343821374108,10210.582695103938
2016-05-20,0.0,10000.0,0.006317554662705893,10275.088609418337
2016-05-23,0.0,10000.0,-0.0013629430690271782,10261.08424861449
2016-05-24,0.0,10000.0,0.012962567335412123,10394.094244121492
2016-05-25,0.0,10000.0,0.006783261451964728,10464.60010293573
2016-05-26,0.0,10000.0,0.00028663524549354946,10467.599626155226
2016-05-27,0.0,10000.0,0.004299240376877345,10512.60235311698
2016-05-31,0.0,10000.0,-0.0019028880415852267,10492.598047813293
2016-06-01,0.0,10000.0,0.002049622308709864,10514.103910848416
2016-06-02,0.0,10000.0,0.003043161074597567,10546.100022604183
2016-06-03,0.0,10000.0,-0.002986922379104584,10514.599640434391
2016-06-06,0.0,10000.0,0.005088436524581352,10568.102513286129
2016-06-07,0.0,10000.0,0.0015617337334912218,10584.607075480122
2016-06-08,0.0,10000.0,0.003259441294633625,10619.106980869412
2016-06-09,0.0,10000.0,-0.0013653025903453964,10604.608686601277
2016-06-10,0.0,10000.0,-0.00947770732569464,10504.101309166152
2016-06-13,0.0,10000.0,-0.0077119290723447476,10423.094424901137
2016-06-14,0.0,10000.0,-0.0019667897127256806,10402.594390011474
2016-06-15,0.0,10000.0,-0.001393978069989199,10388.093401560805
2016-06-16,0.0,10000.0,0.002984633597841624,10419.09805414462
2016-06-17,0.0,10000.0,-0.003724430740025708,10380.292845068421
2016-06-20,0.0,10000.0,0.006440073908841493,10447.14269818608
2016-06-21,0.0,10000.0,0.002838648427864854,10476.798463381967
2016-06-22,0.0,10000.0,-0.0016315757306496481,10459.704773274205
2016-06-23,0.0,10000.0,0.013023022516806648,10595.921744055706
2016-06-24,0.0,10000.0,-0.03590922297330512,10215.430427540718
2016-06-27,0.0,10000.0,-0.01790973475398261,10032.4747781857
2016-06-28,0.0,10000.0,0.018035828353890837,10213.418771249795
2016-06-29,0.0,10000.0,0.017027636330958495,10387.329151782424
2016-06-30,0.0,10000.0,0.013645648368662444,10529.070992877203
2016-07-01,0.0,10000.0,0.00210043662572601,10551.186639225512
2016-07-05,0.0,10000.0,-0.007192956249779225,10475.292415346306
2016-07-06,0.0,10000.0,0.005997593006928925,10538.118955882122
2016-07-07,0.0,10000.0,-0.000620318000965403,10531.581970997475
2016-07-08,0.0,10000.0,0.014890477337602626,10688.402253665716
2016-07-11,0.0,10000.0,0.003526991140553104,10726.100153721063
2016-07-12,0.0,10000.0,0.007263457662720851,10804.008728073719
2016-07-13,0.0,10000.0,-0.00013956339681842067,10802.500883916373
2016-07-14,0.0,10000.0,0.00558323196462851,10862.813752149383
2016-07-15,0.0,10000.0,-0.0013415339386921854,10848.240918831183
2016-07-18,0.0,10000.0,0.0026874999793040644,10877.395566076028
2016-07-19,0.0,10000.0,-0.0010170002011212764,10866.333252597651
2016-07-20,0.0,10000.0,0.00416305296280739,10911.57037343973
2016-07-21,0.0,10000.0,-0.0037769916509645673,10870.357463240334
2016-07-22,0.0,10000.0,0.0044849517793537075,10919.110492287306
2016-07-25,0.0,10000.0,-0.0027157861526488913,10889.456523213108
2016-07-26,0.0,10000.0,0.00046167084600567954,10894.483867818723
2016-07-27,0.0,10000.0,-0.001061237544431215,10882.922232510995
2016-07-28,0.0,10000.0,0.0011545400217161106,10895.487001781652
2016-07-29,0.0,10000.0,0.001614459064721574,10913.077319536234
2016-08-01,-0.00017699865845210227,9998.23001341548,-0.0008288467640742425,10904.032050713846
2016-08-02,-0.015088442282401656,9847.372296931884,-0.006407477273461026,10834.164713159806
2016-08-03,0.0038537953563506423,9885.322054562055,0.0029228393941156394,10865.831236585767
2016-08-04,0.007538832229095764,9959.845839061978,0.0010642839225520895,10877.395566076031
2016-08-05,0.021957375921040814,10178.537918265874,0.008178768787423296,10966.35926942031
2016-08-08,0.00020294279486225236,10180.60357919862,-0.0005960124653247023,10959.823182596509
2016-08-09,0.005752683494121369,10239.169369368869,0.0005963679080318585,10966.359269420314
2016-08-10,-0.006566280475125195,10171.93611145728,-0.00247544171500913,10939.212686223014
2016-08-11,0.006361186334661761,10236.641692446536,0.0046410264704013215,10989.981861865126
2016-08-12,0.004884664884369575,10286.644256655503,-0.0008688078847747249,10980.433678970005
2016-08-15,0.00829961096240366,10372.019402094387,0.0028834956839984827,11012.095712091746
2016-08-16,-0.0031550942581156424,10339.294703233774,-0.005157525451224387,10955.300548185316
2016-08-17,-0.00075682538539504,10331.469662535286,0.0018809985211709623,10975.907452315436
2016-08-18,0.011318597439388218,10448.407408602774,0.0022438619036531104,11000.53587290571
2016-08-19,0.011622172046065114,10569.840597112936,-0.0014618085574498174,10984.455195430162
2016-08-22,-0.001614198546113406,10552.778775788425,-4.594767655186072e-05,10983.950485235746
2016-08-23,0.006476315206579535,10621.121897445733,0.0020134510236582415,11006.066131584053
2016-08-24,-0.008360535866892576,10532.323626875499,-0.005114983083331359,10949.770289506974
2016-08-25,0.003299595200173023,10567.076031361406,-0.0006882817086510951,10942.233762902775
2016-08-26,0.010962032907939866,10682.912666557893,-0.0018835730272342976,10921.62326652928
2016-08-29,0.0016663528096512315,10700.714168095072,0.0049244573377604794,10975.406334364396
2016-08-30,-0.004044488422943959,10657.435253524978,-0.0016489341332965868,10957.30861223286
2016-08-31,0.0014266542393441232,10672.639728709955,-0.0028437655826420993,10926.148595123006
2016-09-01,0.007461555619882161,10752.27422365669,4.5699710653490655e-05,10926.64791695236
2016-09-02,0.00566243642854541,10813.158292910433,0.004508201942395429,10975.907452315436
2016-09-06,-0.00018911879496268417,10811.113321444338,0.0030223896900174463,11009.0809218379
2016-09-07,-0.00924600003761745,10711.153767267579,-9.160822189913098e-05,11008.072399509905
2016-09-08,-0.006841009135388558,10637.87866649515,-0.002282420329849155,10982.947351272811
2016-09-09,-0.03300404484451666,10286.785641935616,-0.023935075687112284,10720.069675152528
2016-09-12,0.016190786876901415,10453.336795912564,0.014347350251840751,10873.87426950608
2016-09-13,-0.015153662808194902,10294.93045488681,-0.014375498991548774,10717.556900910566
2016-09-14,0.0051713106963038324,10348.16873886587,-0.0003753107688800883,10713.534486389568
2016-09-15,0.01800923326384146,10534.5313235377,0.009993100373347774,10820.595911865383
2016-09-16,0.0007739645718107148,10542.684677562747,-0.003865432744798336,10778.769626109428
2016-09-19,0.0021242814106334994,10565.080306641466,0.00018746452233919797,10780.79026300879
2016-09-20,-0.0017818986061227005,10546.254404769486,4.6815695520008305e-05,10781.294973203208
2016-09-21,0.019010997729320515,10746.749223311395,0.011245320003201886,10902.53408522579
2016-09-22,0.004819108776855934,10798.538976816126,0.006301356728668495,10971.234841743264
2016-09-23,-0.006609618660733641,10727.164752086303,-0.005479191685596518,10911.121343017658
2016-09-26,-0.007907467020656315,10642.34005058403,-0.008102211373072099,10822.717131579291
2016-09-27,0.016175513360580495,10814.485364260096,0.006208091853372011,10889.905553635197
2016-09-28,0.004027413460141349,10858.03976818062,0.004963457925443393,10943.957141662719
2016-09-29,0.0003521033975119789,10861.862920873318,-0.009047604550356914,10844.940545228901
2016-09-30,0.013032353148898635,11003.418554313066,0.00754631953271101,10926.779931896452
2016-10-03,-0.004125024072534959,10958.029187896347,-0.002404027522786456,10900.511652204741
2016-10-04,-0.0036926217325305914,10917.565331171418,-0.005098027390723514,10844.940545228901
2016-10-05,0.005915271662984749,10982.14569600368,0.004425572043879278,10892.935610923398
2016-10-06,0.0017517852668740065,11001.384057032605,0.0006955004189821423,10900.511652204741
2016-10-07,-0.00560446170059569,10939.727221431422,-0.0034291955927548967,10863.131665688226
2016-10-10,-0.0015315890976373907,10922.97205448795,0.005208243343017616,10919.709498870372
2016-10-11,-0.022593374976877734,10676.185250998946,-0.012629604442196851,10781.79788727594
2016-10-12,-0.006982530116842059,10601.638465950862,0.0013120496753069588,10795.944141693166
2016-10-13,-0.009997911603625679,10495.644221714687,-0.0032757429566202534,10760.579403710948
2016-10-14,0.005887018728685127,10557.432275817535,0.0005165240974474017,10766.137502275462
2016-10-17,-0.0053873438044171286,10500.555758455856,-0.003472246262055112,10728.754821576415
2016-10-18,0.008042210214306482,10585.003435232406,0.006262545955624699,10795.944141693166
2016-10-19,-0.0007819709883195948,10576.726269634792,0.0026670781552391443,10824.737768478659
2016-10-20,0.0022391929327218703,10600.409600349092,-0.0018666014239732132,10804.532297545878
2016-10-21,-0.002628577596218447,10572.545601162876,0.0004673775770807076,10809.582093672596
2016-10-24,0.015422556348142456,10735.601281440115,0.004252619576937899,10855.551134102665
2016-10-25,0.003115881548035022,10769.052143380015,-0.003350659939866496,10819.177873792456
2016-10-26,-0.005040128338369753,10714.774738494785,-0.002007343408869655,10797.46006839811
2016-10-27,-0.005379479544334384,10657.134826966903,-0.0026671195732409503,10768.661951308399
2016-10-28,-0.0011356147748195604,10645.032427200154,-0.002955212469068491,10736.838267234707
2016-10-31,0.006674028052352176,10716.077672237485,4.717462473591283e-05,10737.344773550814
2016-11-01,-0.012244830178354324,10584.861120962883,-0.007245396174552554,10659.548456803677
2016-11-02,-0.011607369610444713,10461.99872565664,-0.006018947527519414,10595.389193975127
2016-11-03,-0.005760921814401071,10401.727968975769,-0.004576509303424459,10546.899296755497
2016-11-04,-0.0010211724860909044,10391.106010566049,-0.0011020870854007159,10535.27569524952
2016-11-07,0.03159054196341375,10719.366681039115,0.022057195133157625,10767.654327041251
2016-11-08,0.007126901150018166,10795.76254776568,0.004503792944291263,10816.149612625946
2016-11-09,-0.0033602018408072755,10759.486606579758,0.0106019697616071,10930.822103756025
2016-11-10,-0.028455929807240012,10453.315410940986,0.002495731245475641,10958.102498019107
2016-11-11,0.030724041725456112,10774.483509796091,-0.0023052034263347787,10932.841842594546
2016-11-14,-0.005520649521357061,10715.001362564864,0.0007853730854836538,10941.42820232557
2016-11-15,0.017704789604996052,10904.708207306321,0.00780324495811624,11026.806846779957
2016-11-16,0.018736600740965267,11109.025371183348,-0.0018785738899078641,11006.092175348538
2016-11-17,0.01899706871204232,11320.06428948354,0.005140673941447904,11062.670906591527
2016-11-18,0.0021219745020123544,11344.085177266967,-0.0022375474473222967,11037.917655543917
2016-11-21,0.00981067826582532,11455.378347161251,0.007551480432370861,11121.270274733877
2016-11-22,0.005419646595231827,11517.462449417537,0.001953382238143231,11142.99436655413
2016-11-23,0.0016417806511513256,11536.371596417352,0.0005438497388625674,11149.05448113053
2016-11-25,0.0018023968787201693,11557.16471657449,0.003715387390655911,11190.477537567458
2016-11-28,-0.0025810479209189548,11527.335120611058,-0.004694595300814286,11137.942774305728
2016-11-29,0.0007538188961677682,11536.024643647434,0.0019501356773878875,11159.663273882605
2016-11-30,-0.008671810096439492,11435.986428669878,-0.0023990858172922014,11132.890283996478
2016-12-01,-0.03957037501831505,10983.460156983048,-0.0036753661572038743,11091.972835814811
2016-12-02,0.012560913450649837,11121.422449403575,0.0005010110091259179,11097.530036318482
2016-12-05,0.011119926155495589,11245.091845785013,0.006008635927159611,11164.211053997436
2016-12-06,0.017010994494209914,11436.382041260547,0.003167285848231449,11199.571301675433
2016-12-07,0.027540765505745888,11751.348757293026,0.013080596508430409,11346.068374940045
2016-12-08,0.00969898444938341,11865.32490614929,0.0024491125667287506,11373.856173580074
2016-12-09,-0.006785997589056729,11784.806839942787,0.0060403922461012005,11442.558726219238
2016-12-12,-0.007464520833989258,11696.838903761494,-0.0011479109018336375,11429.42368831254
2016-12-13,0.007831762233111047,11788.445764934759,0.00667419357652177,11505.70587447642
2016-12-14,-0.003767033285662495,11744.038297352023,-0.008254471959351029,11410.732347963012
2016-12-15,0.012479774371405388,11890.601245512118,0.004117041692533796,11457.71080878192
2016-12-16,-0.011756922909155159,11750.804363325127,-0.001955671293910388,11435.303292659259
2016-12-19,0.009178269109714548,11858.656408027335,0.0021773569329244236,11460.202029563621
2016-12-20,0.009732901253013878,11974.075539840085,0.003857832108369097,11504.41356492167
2016-12-21,-0.0007382438730756466,11965.235751937053,-0.0027829205646744404,11472.39769582733
2016-12-22,0.01033711001022711,12088.92171020313,-0.001727407746273446,11452.580187179228
2016-12-23,0.00134174827457935,12105.142000049322,0.0014640190844728007,11469.346983139714
2016-12-27,0.011420586465908643,12243.38982094299,0.0024814356261211312,11497.807429352022
2016-12-28,-0.01758318954907523,12028.11197699813,-0.008264438280402575,11402.78450949219
2016-12-29,-0.0003839385956516447,12023.493920577343,-0.00022312149891023925,11400.240303120681
2016-12-30,-0.01428884541954496,11851.692074543373,-0.0036548730393244355,11358.573872194986
2017-01-03,0.004889066099219523,11909.635780483412,0.007649972260193039,11445.466647232632
2017-01-04,0.005179894523027399,11971.326437633988,0.00594932224475464,11513.55941655861
2017-01-05,-0.0062476887878860415,11896.53331567346,-0.0007943548390242361,11504.413564921673
2017-01-06,0.006163772990595739,11969.860846406329,0.003577750780369149,11545.573489531262
2017-01-09,0.007626769959896107,12061.152221533837,-0.0033012305817115006,11507.458889244224
2017-01-10,0.003685701609502434,12105.606029689197,0.0,11507.458889244224
2017-01-11,0.004518405969793886,12160.304072241717,0.00282612153235684,11539.980366593829
2017-01-12,-0.008555146875468012,12056.270884853337,-0.0025099053400235993,11511.016108247948
2017-01-13,0.006204147819507763,12131.069771574996,0.00229543125545395,11537.438854404856
2017-01-17,-0.017731399482669403,11915.968927303065,-0.003523219364559571,11496.789926415593
2017-01-18,0.010065781032067449,12035.912461310216,0.0022097684121460404,11522.195169636065
2017-01-19,0.01761088713010638,12247.875557174193,-0.0037041849222643197,11479.514828017313
2017-01-20,0.0007848168732421373,12257.487896572831,0.0036739907614735667,11521.690459441646
2017-01-23,-0.004056053318202475,12207.770872117111,-0.002602279539508867,11491.707800098487
2017-01-24,0.014579526728710348,12385.754393845114,0.006411467212560584,11565.386507875146
2017-01-25,0.012503857303284432,12540.624099379284,0.008655883515189977,11665.495146295463
2017-01-26,-0.001228850323234062,12525.213549401204,-0.0010455247866975048,11653.298581970912
2017-01-27,0.013466062343235758,12693.87885591978,-0.001569735916920334,11635.005980636195
2017-01-30,-0.009178275523693026,12577.370938315767,-0.006201595143573546,11562.850384051233
2017-01-31,-0.007640323340665555,12481.275757571546,-8.807525510179381e-05,11561.831983053953
2017-02-01,0.025516527444504184,12799.754572982045,0.0003957521617428128,11566.407603054955
2017-02-02,-0.0016479618193368482,12778.661066148888,0.0006587307367458273,11574.026751256819
2017-02-03,0.005645252555574769,12850.799835189391,0.006893109280576848,11653.807782469552
2017-02-06,0.008134418281432175,12955.333616299782,-0.0017879057244039043,11632.971872824171
2017-02-07,0.0065449680187454375,13040.125860490643,4.377217655182619e-05,11633.481073322811
2017-02-08,0.004927352213866835,13104.379153518435,0.0013104831472530165,11648.726554213286
2017-02-09,-0.0041789821795286414,13049.616186562096,0.005932398153200014,11717.831438110634
2017-02-10,0.0003860364037412557,13054.653813464962,0.0039462210316030255,11764.072590976484
2017-02-13,-0.0027937798366814903,13018.181984866047,0.005442838062399202,11828.102533043479
2017-02-14,-0.003575830711801541,12971.63116991274,0.003995227593583728,11875.35849466323
2017-02-15,0.007311790809797542,13066.477023488991,0.005220392981074129,11937.35253279651
2017-02-16,-0.003625714844423674,13019.101703780607,-0.0008514662364447201,11927.188280162296
2017-02-17,0.00982949970238245,13147.072960103205,0.0015764570368586028,11945.990980056496
2017-02-21,0.013065570767926372,13318.846972254525,0.005955126693882651,12017.130869826711
2017-02-22,0.002173892420888627,13347.800712742486,-0.0008881117454422327,12006.458314754702
2017-02-23,-0.012622120755024818,13179.323160332244,0.0006771476324702874,12014.588459576891
2017-02-24,0.004242547679758284,13235.237067226895,0.001268914115682973,12029.83394046737
2017-02-27,0.011668007815846402,13389.665916771877,0.001563080425556862,12048.637538422414
2017-02-28,-0.005642771962337785,13314.111085351647,-0.002699257514116038,12016.115163011968
2017-03-01,0.016505785567678743,13533.870947950714,0.01399753723224717,12184.311182393198
2017-03-02,-0.013854657521857466,13346.363801021842,-0.006297616130954364,12107.57906774639
2017-03-03,-0.00027090756948850965,13342.748170042998,0.0006296583704656911,12115.202706252472
2017-03-06,-0.001108145470195043,13327.962464098411,-0.0029780429835936095,12079.123111838304
2017-03-07,-0.0038869928915388654,13276.156768741765,-0.002986715169438048,12043.046211606666
2017-03-08,-0.0001294940864065377,13274.437584950007,-0.0018565917994675107,12020.68719076959
2017-03-09,0.0005258969916533516,13281.41857174182,0.0012683450379633587,12035.933569720912
2017-03-10,0.01025876764168142,13417.669558821233,0.0035039190767800488,12078.106506962713
2017-03-13,0.010509690185158838,13558.685108891283,0.0005048666467990515,12084.204340094566
2017-03-14,-0.0031490081771399082,13515.988698612118,-0.0038264295639841572,12037.964983350403
2017-03-15,0.01145800761780015,13670.855000082915,0.00865313011445945,12142.13106066464
2017-03-16,-0.0033445954986701587,13625.131519986666,-0.0019669553861916267,12118.248030575021
2017-03-17,0.0013549986833399177,13643.59355525658,-0.0017560665295468514,12096.96758081178
2017-03-20,0.010601223279133576,13788.232336865602,-0.0010968739796844984,12083.698731839302
2017-03-21,-0.02160851368902313,13490.28912966701,-0.012839528266991418,11928.549740402044
2017-03-22,0.01380553669087341,13676.529811217117,0.0023531603049802285,11956.61953014714
2017-03-23,-0.001982718222360232,13649.413106341766,-0.0010672369813650162,11943.858983612454
2017-03-24,0.009773605451233373,13782.817084684044,-0.0007260363273809967,11935.187308101236
2017-03-27,0.0019726821839552247,13810.006202391714,-0.001026339143085031,11922.93775818688
2017-03-28,0.005004290084499126,13879.115479497214,0.007277170455594728,12009.703008584653
2017-03-29,0.0026327641294361607,13915.655916879934,0.0009342755752517196,12020.923380771603
2017-03-30,0.004963455219896888,13984.725651878862,0.0031842851125649663,12059.201428132277
2017-03-31,-0.0016308931200323948,13961.918059027672,-0.002327516775524674,12031.133434508869
2017-04-03,0.0007832259036164723,13972.853394915672,-0.0017391478302527519,12010.209514900762
2017-04-04,-0.0012213242210712262,13955.788010626984,0.0006372307247799469,12017.862789414701
2017-04-05,-0.007707705813854899,13848.220902240546,-0.00297257199103218,11982.13882709482
2017-04-06,-0.00012083101883223096,13846.547607599916,0.0028111482071782046,12015.822395176767
2017-04-07,0.0027218328454044517,13884.235595673736,-0.0010194516456296654,12003.572845262412
2017-04-10,-0.005032674916993064,13814.360751449765,0.0005952371155031333,12010.717817338556
2017-04-11,-0.006122173945885442,13729.786831978177,-0.001189766038101503,11996.427873186267
2017-04-12,-0.011842788461319843,13567.187870908045,-0.004382045232923737,11943.858983612456
2017-04-13,-0.0037630630919485222,13516.133686969499,-0.006494701724336305,11866.287182076358
2017-04-17,0.013850726612009635,13703.341959519086,0.008860132868314663,11971.424063163135
2017-04-18,-0.0025226252246418465,13668.77356343011,-0.002984328039330575,11935.69740666072
2017-04-19,0.008396855454517089,13783.548279282755,-0.0018386787215731726,11913.751493811955
2017-04-20,0.017048479534948337,14018.536820041081,0.008139025190928573,12010.717817338555
2017-04-21,-0.00043510604416482,14012.437269940334,-0.003186766499741478,11972.442464160411
2017-04-24,0.009444732188640089,14144.780987265041,0.010998138385371448,12104.117043192144
2017-04-25,0.015981413554185378,14370.834581855903,0.005818345208312259,12174.542974591252
2017-04-26,-0.005105069167588578,14297.470477319554,-0.0006287768379975578,12166.887903955623
2017-04-27,0.010033389602452132,14440.922568948055,0.0008390196158756247,12177.096161571202
2017-04-28,-0.010690598904903441,14286.540457946663,-0.0021794600054486635,12150.556667504556
2017-05-01,0.017668062189623645,14538.955943232242,0.002519850670041013,12181.174255864538
2017-05-02,-0.018629863865220607,14268.097173267384,0.00037769476144067227,12185.775021569174
2017-05-03,-0.002314421985501232,14235.074775478306,-0.001214902867465506,12170.970488553181
2017-05-04,-0.005057719773106554,14163.077756314718,0.0011743219941471317,12185.263126888003
2017-05-05,0.01931651180541135,14436.65901499553,0.003936789673901542,12233.23394493971
2017-05-08,-0.0073119799754593606,14331.098453365348,-0.00016671766323350656,12231.19444876262
2017-05-09,0.014304466566277419,14536.097172049542,-0.0009181646897429285,12219.964197906387
2017-05-10,0.01939565548797375,14818.034304938326,0.0017960534593228772,12241.91190687684
2017-05-11,0.004311284541744808,14881.91906717625,-0.002042989415320884,12216.901810427798
2017-05-12,0.004414864888309378,14947.620729136588,-0.0016710226067334633,12196.487091318331
2017-05-15,0.011616933961335606,15121.26625202606,0.0055236341235942454,12263.856023603914
2017-05-16,0.01533455809828482,15353.144187887388,-0.0009154264850508298,12252.629364991057
2017-05-17,-0.04534864662127999,14656.899877585323,-0.01774421957998973,12035.216019106425
2017-05-18,0.015629254151983876,14885.976290852284,0.00402840403162763,12083.698731839302
2017-05-19,0.006260570755766131,14979.170998689824,0.0065043403268729705,12162.295220798589
2017-05-22,0.0075941341756893335,15092.924833094468,0.005077442761086903,12224.048578625634
2017-05-23,-0.0016148777806058205,15068.551604137148,0.002212670894627955,12251.096375130077
2017-05-24,0.006804054183154017,15171.078845713348,0.0023330632305804677,12279.67895761719
2017-05-25,0.009795783641951498,15319.691451700945,0.004779519932974319,12338.369927965647
2017-05-26,0.0051278167380106295,15398.248021948135,-0.00020714901380036732,12335.814046803163
2017-05-30,0.003816875247877549,15457.021213683787,-0.0008686627369602906,12325.098384810635
2017-05-31,0.0018916791249347237,15486.26093804739,-0.0002482489957100764,12322.03869151458
2017-06-01,0.004570658133662472,15557.043342563895,0.007951989681005633,12420.023416038455
2017-06-02,0.013772074959735623,15771.29610962954,0.003328531151227887,12461.363850877719
