date,ticker,momentum_6m,weight
2023-09-29,NVDA,0.5888,0.0667
2023-09-29,PANW,0.2111,0.0667
2023-09-29,PDD,0.283,0.0667
2023-09-29,SNPS,0.2209,0.0667
2023-09-29,TSLA,0.2813,0.0667
2023-10-31,ADBE,0.4432,0.0667
2023-10-31,AMAT,0.1856,0.0667
2023-10-31,AMZN,0.2843,0.0667
2023-10-31,AVGO,0.3889,0.0667
2023-10-31,CDNS,0.1478,0.0667
2023-10-31,GOOGL,0.1781,0.0667
2023-10-31,INTC,0.2355,0.0667
2023-10-31,KLAC,0.2487,0.0667
2023-10-31,META,0.2593,0.0667
2023-10-31,NFLX,0.2965,0.0667
2023-10-31,NVDA,0.4459,0.0667
2023-10-31,PANW,0.3738,0.0667
2023-10-31,PDD,0.58,0.0667
2023-10-31,SNPS,0.2728,0.0667
2023-10-31,TSLA,0.2528,0.0667
2023-11-30,ADBE,0.4318,0.0667
2023-11-30,AMGN,0.2786,0.0667
2023-11-30,AMZN,0.1899,0.0667
2023-11-30,AVGO,0.1845,0.0667
2023-11-30,BKNG,0.2258,0.0667
2023-11-30,INTC,0.4458,0.0667
2023-11-30,INTU,0.3585,0.0667
2023-11-30,KLAC,0.2101,0.0667
2023-11-30,MAR,0.1904,0.0667
2023-11-30,MELI,0.2881,0.0667
2023-11-30,META,0.2001,0.0667
2023-11-30,NVDA,0.1762,0.0667
2023-11-30,PANW,0.3612,0.0667
2023-11-30,PDD,1.134,0.0667
2023-11-30,SNPS,0.1951,0.0667
2023-12-29,AMD,0.2941,0.0667
2023-12-29,AMGN,0.3181,0.0667
2023-12-29,AVGO,0.2998,0.0667
2023-12-29,BKNG,0.3136,0.0667
2023-12-29,COST,0.2586,0.0667
2023-12-29,INTC,0.5131,0.0667
2023-12-29,INTU,0.3689,0.0667
2023-12-29,LRCX,0.2254,0.0667
2023-12-29,MAR,0.2339,0.0667
2023-12-29,MELI,0.3266,0.0667
2023-12-29,META,0.2334,0.0667
2023-12-29,MU,0.3589,0.0667
2023-12-29,PDD,1.1161,0.0667
2023-12-29,QCOM,0.2314,0.0667
2023-12-29,REGN,0.2223,0.0667
